# Absorption Cross-sections (XS) & Absorbance
# HITRAN. Molecule CO2. Isotopologue(s): 626.
# Wavenumber range: 158-14076 cm-1, T: 267.45 K, P: 0.0592154 atm, step: 1 cm-1, Profile: Voigt, Wing: 50 HW, Scut: 1e-28 cm/mol
# XS in HITRAN-compatible units. Absorbance for path=1m in PNNL-compatible units. Definition in Eqs(7)-(9) of https://hitran.iao.ru/home.sim-theory.sp-functions.
# WN,cm-1      XS,cm**2/molecule   Absorbance,1/(ppm*m) (FORMAT F12.6,3X,E17.10,3X,E17.10)

 3737.000000    1.1155691442E-18    1.7150775218E+00
 3738.000000    2.0437365780E-21    3.1420433989E-03
 3739.000000    2.6232768407E-21    4.0330293883E-03
 3740.000000    2.8826706578E-21    4.4318217959E-03
 3741.000000    1.1047721194E-21    1.6984781612E-03
 3742.000000    3.3088586576E-22    5.0870438074E-04
 3743.000000    8.1216339895E-23    1.2486211158E-04
 3744.000000    5.5882967487E-23    8.5914550337E-05
 3745.000000    6.5175794401E-23    1.0020135509E-04
 3746.000000    2.6998326833E-22    4.1507264449E-04
 3747.000000    8.8927169163E-21    1.3671675100E-02
 3748.000000    6.8162031277E-22    1.0479239973E-03
 3749.000000    4.2921446360E-22    6.5987490100E-04
 3750.000000    5.3327217984E-23    8.1985337568E-05
 3751.000000    2.1275349717E-23    3.2708751635E-05
 3752.000000    2.2361705338E-23    3.4378916246E-05
 3753.000000    6.3292785561E-23    9.7306414736E-05
 3754.000000    9.1917082091E-23    1.4131344721E-04
 3755.000000    6.6185783177E-24    1.0175411321E-05
 3756.000000    3.5823356580E-24    5.5074877203E-06
 3757.000000    1.3246973901E-23    2.0365915720E-05
 3758.000000    5.9045279509E-24    9.0776293146E-06
 3759.000000    2.3916544674E-24    3.6769328359E-06
 3760.000000    5.6602252497E-25    8.7020380091E-07
 3761.000000    1.6947867982E-25    2.6055675321E-07
 3762.000000    2.2991461991E-25    3.5347104984E-07
 3763.000000    2.7690312141E-24    4.2571123604E-06
 3764.000000    2.0334271690E-26    3.1261936994E-08
 3765.000000    3.8143525992E-25    5.8641908818E-07
 3766.000000    2.0046126894E-25    3.0818942792E-07
 3767.000000    9.8429570798E-25    1.5132575622E-06
 3768.000000    4.0230661033E-27    6.1850673073E-09
 3769.000000    1.7377121994E-28    2.6715611025E-10
 3770.000000    8.9459022479E-28    1.3753442302E-09
 3771.000000    3.4056435014E-29    5.2358409580E-11
 3772.000000    1.1503648307E-27    1.7685724577E-09
 3773.000000    2.2394031246E-30    3.4428614141E-12
 3774.000000    8.2729985558E-28    1.2718919249E-09
 3775.000000    1.0599712489E-29    1.6296012419E-11
 3776.000000    7.5199352061E-28    1.1561158629E-09
 3777.000000    4.4600321079E-30    6.8568594380E-12
 3778.000000    1.0333516887E-27    1.5886762938E-09
 3779.000000    6.2460992531E-28    9.6027614999E-10
 3780.000000    1.4555755335E-27    2.2378038080E-09
 3781.000000    2.1801558043E-29    3.3517745033E-11
 3782.000000    2.4151572313E-27    3.7130660173E-09
 3783.000000    1.4072946548E-29    2.1635767192E-11
 3784.000000    4.6109146565E-26    7.0888264737E-08
 3785.000000    6.1244689889E-29    9.4157669660E-11
 3786.000000    5.8406149277E-27    8.9793693457E-09
 3787.000000    6.8974572342E-28    1.0604160147E-09
 3788.000000    1.2133195551E-26    1.8653591367E-08
 3789.000000    1.0864967742E-27    1.6703816206E-09
 3790.000000    3.9229250463E-26    6.0311103099E-08
 3791.000000    1.4781809451E-27    2.2725573985E-09
 3792.000000    7.4246065750E-25    1.1414600262E-06
 3793.000000    5.5814077275E-27    8.5808638430E-09
 3794.000000    1.4249840374E-25    2.1907724001E-07
 3795.000000    4.0436034630E-27    6.2166414721E-09
 3796.000000    2.6285900899E-26    4.0411979847E-08
 3797.000000    8.5451404617E-27    1.3137310586E-08
 3798.000000    1.5771692568E-27    2.4247421638E-09
 3799.000000    2.8052836556E-26    4.3128469133E-08
 3800.000000    2.9407735937E-27    4.5211493288E-09
 3801.000000    1.1378996395E-24    1.7494084557E-06
 3802.000000    6.0374493855E-27    9.2819829093E-09
 3803.000000    5.2458271346E-26    8.0649417824E-08
 3804.000000    1.0534423618E-26    1.6195637220E-08
 3805.000000    3.2197400878E-27    4.9500327968E-09
 3806.000000    7.7191529807E-26    1.1867436307E-07
 3807.000000    3.0344954741E-27    4.6652374754E-09
 3808.000000    7.9828041649E-26    1.2272773997E-07
 3809.000000    8.4509239890E-27    1.2992462052E-08
 3810.000000    1.7086245005E-27    2.6268416344E-09
 3811.000000    1.4587992081E-25    2.2427598896E-07
 3812.000000    1.4498616674E-27    2.2290193024E-09
 3813.000000    6.5605370891E-27    1.0086178657E-08
 3814.000000    6.5355605230E-28    1.0047779651E-09
 3815.000000    4.5149259044E-25    6.9412532355E-07
 3816.000000    1.4070384225E-26    2.1631827873E-08
 3817.000000    6.5832903953E-27    1.0121159621E-08
 3818.000000    3.3823171286E-25    5.1999789608E-07
 3819.000000    6.8398987333E-27    1.0515669630E-08
 3820.000000    2.5609981772E-27    3.9372820861E-09
 3821.000000    1.2907410524E-23    1.9843870521E-05
 3822.000000    2.1981733032E-26    3.3794746306E-08
 3823.000000    3.8169159111E-27    5.8681317210E-09
 3824.000000    1.6540269720E-25    2.5429033198E-07
 3825.000000    4.3562785624E-26    6.6973485958E-08
 3826.000000    7.3283690080E-27    1.1266644495E-08
 3827.000000    2.1510180435E-26    3.3069780701E-08
 3828.000000    1.6791651373E-24    2.5815507693E-06
 3829.000000    3.0184616031E-26    4.6405869802E-08
 3830.000000    8.7618011362E-27    1.3470405002E-08
 3831.000000    2.9087566695E-27    4.4719264659E-09
 3832.000000    1.5964016091E-25    2.4543100085E-07
 3833.000000    1.4356749255E-25    2.2072085861E-07
 3834.000000    1.2998141168E-26    1.9983359937E-08
 3835.000000    3.8281593022E-27    5.8854173258E-09
 3836.000000    2.0128658413E-27    3.0945826862E-09
 3837.000000    1.2768743412E-26    1.9630683515E-08
 3838.000000    6.3999060276E-26    9.8392242446E-08
 3839.000000    2.8125899669E-25    4.3240796464E-07
 3840.000000    1.4040586165E-26    2.1586016296E-08
 3841.000000    4.0871324241E-27    6.2835629562E-09
 3842.000000    3.3410030010E-27    5.1364625647E-09
 3843.000000    5.8123363629E-27    8.9358938416E-09
 3844.000000    4.6161900754E-27    7.0969369098E-09
 3845.000000    1.4561146434E-27    2.2386326362E-09
 3846.000000    6.1579354424E-28    9.4672183372E-10
 3847.000000    2.9190054632E-28    4.4876829753E-10
 3848.000000    4.1301105433E-28    6.3496375751E-10
 3849.000000    1.6040889388E-26    2.4661285195E-08
 3850.000000    4.2010993496E-25    6.4587758626E-07
 3851.000000    1.0009580633E-27    1.5388742899E-09
 3852.000000    3.7554311198E-28    5.7736049190E-10
 3853.000000    2.8479875279E-28    4.3784999047E-10
 3854.000000    1.1498152522E-27    1.7677275350E-09
 3855.000000    3.5625667184E-27    5.4770949257E-09
 3856.000000    2.6135455173E-28    4.0180684383E-10
 3857.000000    1.0061420784E-28    1.5468442019E-10
 3858.000000    1.0155925125E-26    1.5613733122E-08
 3859.000000    1.8606036432E-29    2.8604945755E-11
 3860.000000    2.7601053796E-28    4.2433897702E-10
 3861.000000    5.2137817831E-28    8.0156752153E-10
 3862.000000    3.5113254947E-27    5.3983165985E-09
 3863.000000    3.2727039400E-28    5.0314594952E-10
 3864.000000    1.8487345836E-27    2.8422470671E-09
 3865.000000    1.9944860454E-27    3.0663255630E-09
 3866.000000    4.0363805187E-28    6.2055369077E-10
 3867.000000    2.3366854080E-26    3.5924233292E-08
 3868.000000    8.6629088655E-28    1.3318367890E-09
 3869.000000    2.2665091402E-27    3.4845342395E-09
 3870.000000    5.2072506526E-28    8.0056342465E-10
 3871.000000    2.9955074857E-26    4.6052972888E-08
 3872.000000    1.2826178434E-27    1.9718984196E-09
 3873.000000    1.3896960770E-27    2.1365206417E-09
 3874.000000    3.3273996908E-28    5.1155488171E-10
 3875.000000    1.2771633076E-27    1.9635126088E-09
 3876.000000    2.8438065866E-27    4.3720721200E-09
 3877.000000    8.3050687241E-27    1.2768223969E-08
 3878.000000    6.7884385280E-28    1.0436554640E-09
 3879.000000    1.3284313610E-28    2.0423321839E-10
 3880.000000    1.6050434960E-28    2.4675960571E-10
 3881.000000    1.5081073833E-28    2.3185663454E-10
 3882.000000    3.5184510097E-28    5.4092713751E-10
 3883.000000    9.0024425744E-28    1.3840367477E-09
 3884.000000    3.5159865152E-27    5.4054824578E-09
 3885.000000    1.2010188034E-26    1.8464479443E-08
 3886.000000    3.0182496580E-27    4.6402611355E-09
 3887.000000    6.1698554375E-28    9.4855441540E-10
 3888.000000    1.3539240043E-28    2.0815246085E-10
 3889.000000    4.7420650860E-29    7.2904573226E-11
 3890.000000    3.9851034864E-28    6.1267035284E-10
 3891.000000    1.7507267487E-29    2.6915696883E-11
 3892.000000    4.3666251067E-29    6.7132553872E-11
 3893.000000    1.1694865212E-28    1.7979701707E-10
 3894.000000    5.8653530875E-29    9.0174018264E-11
 3895.000000    3.3172021746E-29    5.0998711418E-11
 3896.000000    9.3804260104E-30    1.4421479726E-11
 3897.000000    3.5289647152E-27    5.4254351602E-09
 3898.000000    1.0638795179E-29    1.6356098200E-11
 3899.000000    1.2072147269E-28    1.8559735656E-10
 3900.000000    1.4433774468E-29    2.2190504529E-11
 3901.000000    3.9786031419E-29    6.1167098899E-11
 3902.000000    1.8360022951E-29    2.8226724294E-11
 3903.000000    3.2765030953E-29    5.0373003218E-11
 3904.000000    1.4598254529E-29    2.2443376398E-11
 3905.000000    6.1629542809E-29    9.4749343065E-11
 3906.000000    3.6899438368E-29    5.6729246809E-11
 3907.000000    1.3925325600E-28    2.1408814546E-10
 3908.000000    5.4781822286E-29    8.4221648204E-11
 3909.000000    1.2138192715E-29    1.8661274014E-11
 3910.000000    3.2831205722E-28    5.0474740398E-10
 3911.000000    1.4343338151E-29    2.2051467612E-11
 3912.000000    3.3056831129E-29    5.0821617206E-11
 3913.000000    2.8021738235E-30    4.3080658532E-12
 3914.000000    1.4621482410E-29    2.2479086974E-11
 3915.000000    5.2260467903E-29    8.0345314541E-11
 3916.000000    0.0000000000E+00    0.0000000000E+00
 3917.000000    3.7855314803E-30    5.8198812543E-12
 3918.000000    4.8463774018E-28    7.4508272190E-10
 3919.000000    5.7473319683E-30    8.8359559968E-12
 3920.000000    4.3114902514E-30    6.6284909855E-12
 3921.000000    1.1777793242E-27    1.8107195373E-09
 3922.000000    3.6524060256E-30    5.6152139989E-12
 3923.000000    9.7262256331E-30    1.4953112537E-11
 3924.000000    6.5490349966E-28    1.0068495325E-09
 3925.000000    3.2133753288E-28    4.9402476076E-10
 3926.000000    5.1247856429E-29    7.8788524281E-11
 3927.000000    2.8578583912E-26    4.3936753834E-08
 3928.000000    6.6363953378E-27    1.0202803232E-08
 3929.000000    6.0733560556E-30    9.3371858728E-12
 3930.000000    1.0578293511E-28    1.6263082853E-10
 3931.000000    4.5109584961E-29    6.9351537366E-11
 3932.000000    1.3028708078E-29    2.0030353546E-11
 3933.000000    3.5324230066E-29    5.4307519421E-11
 3934.000000    1.1291464391E-27    1.7359512735E-09
 3935.000000    1.1346744546E-28    1.7444500522E-10
 3936.000000    9.7420868683E-30    1.4977497622E-11
 3937.000000    5.9702597300E-29    9.1786854414E-11
 3938.000000    4.5504662756E-28    6.9958930506E-10
 3939.000000    1.3998084172E-27    2.1520673674E-09
 3940.000000    2.0026658420E-28    3.0789011934E-10
 3941.000000    1.9617542811E-28    3.0160037040E-10
 3942.000000    6.8429292809E-29    1.0520328798E-10
 3943.000000    5.9787056017E-28    9.1916701360E-10
 3944.000000    7.9925351085E-29    1.2287734363E-10
 3945.000000    1.6673551654E-28    2.5633941025E-10
 3946.000000    2.0668505313E-26    3.1775788221E-08
 3947.000000    7.3419662680E-28    1.1287548941E-09
 3948.000000    2.8215137293E-27    4.3377990507E-09
 3949.000000    5.4625855000E-28    8.3981863886E-10
 3950.000000    1.4562601034E-28    2.2388562666E-10
 3951.000000    5.8288902170E-28    8.9613437595E-10
 3952.000000    3.4964719925E-28    5.3754808041E-10
 3953.000000    1.5065471705E-28    2.3161676720E-10
 3954.000000    3.8259253017E-29    5.8819827703E-11
 3955.000000    4.7271409972E-27    7.2675130082E-09
 3956.000000    6.0576972515E-30    9.3131120060E-12
 3957.000000    6.7472129578E-28    1.0373174392E-09
 3958.000000    2.4556163445E-27    3.7752679130E-09
 3959.000000    6.7242183432E-29    1.0337822440E-10
 3960.000000    1.0812927562E-27    1.6623809562E-09
 3961.000000    2.5972788430E-29    3.9930600312E-11
 3962.000000    1.1713633457E-28    1.8008556032E-10
 3963.000000    1.9693516315E-27    3.0276838809E-09
 3964.000000    3.4722488232E-29    5.3382400705E-11
 3965.000000    1.4739740585E-28    2.2660897254E-10
 3966.000000    2.1281852167E-27    3.2718748510E-09
 3967.000000    1.3099521006E-28    2.0139221438E-10
 3968.000000    9.4738197661E-28    1.4565063413E-09
 3969.000000    5.8479762029E-29    8.9906865802E-11
 3970.000000    6.5220956955E-28    1.0027078806E-09
 3971.000000    2.8257229830E-27    4.3442703632E-09
 3972.000000    1.5810241077E-28    2.4306686168E-10
 3973.000000    1.9707258380E-27    3.0297965878E-09
 3974.000000    5.0172911895E-29    7.7135903091E-11
 3975.000000    6.0312043581E-28    9.2723817956E-10
 3976.000000    1.0674037880E-26    1.6410280376E-08
 3977.000000    2.4124947149E-28    3.7089726608E-10
 3978.000000    1.1380196070E-25    1.7495928940E-07
 3979.000000    2.4738448495E-28    3.8032924414E-10
 3980.000000    2.6475978694E-27    4.0704205708E-09
 3981.000000    1.5488446139E-30    2.3811958192E-12
 3982.000000    5.6951143375E-28    8.7556765401E-10
 3983.000000    1.3421708257E-28    2.0634552557E-10
 3984.000000    2.8561336001E-28    4.3910236873E-10
 3985.000000    1.0519153803E-26    1.6172161386E-08
 3986.000000    2.1219318302E-28    3.2622608861E-10
 3987.000000    2.0579318254E-26    3.1638671916E-08
 3988.000000    2.0795049848E-28    3.1970337963E-10
 3989.000000    7.2354419893E-27    1.1123778370E-08
 3990.000000    4.1238467929E-28    6.3400076767E-10
 3991.000000    4.6859045681E-27    7.2041160659E-09
 3992.000000    2.5470715229E-28    3.9158712289E-10
 3993.000000    5.8597394968E-27    9.0087714843E-09
 3994.000000    3.8097595243E-28    5.8571294821E-10
 3995.000000    8.0923894959E-28    1.2441250634E-09
 3996.000000    2.7604282059E-28    4.2438860839E-10
 3997.000000    1.6238578913E-27    2.4965213340E-09
 3998.000000    6.1536510157E-26    9.4606314538E-08
 3999.000000    5.9670685176E-26    9.1737792670E-08
 4000.000000    1.3795118213E-25    2.1208633532E-07
 4001.000000    2.8710905236E-27    4.4140184818E-09
 4002.000000    1.1678957637E-27    1.7955245379E-09
 4003.000000    7.3883728059E-27    1.1358894416E-08
 4004.000000    2.6339931456E-25    4.0495046499E-07
 4005.000000    2.5714239258E-27    3.9533106462E-09
 4006.000000    1.7087753126E-27    2.6270734932E-09
 4007.000000    1.7795863425E-29    2.7359384671E-11
 4008.000000    4.2902469519E-29    6.5958315079E-11
 4009.000000    4.5070126523E-27    6.9290873910E-09
 4010.000000    3.1325231404E-28    4.8159453431E-10
 4011.000000    1.3015236509E-28    2.0009642338E-10
 4012.000000    9.8616219956E-28    1.5161271089E-09
 4013.000000    8.4646464324E-26    1.3013558955E-07
 4014.000000    1.6830106836E-27    2.5874629175E-09
 4015.000000    7.4952201195E-28    1.1523161621E-09
 4016.000000    5.4190241250E-28    8.3312150713E-10
 4017.000000    2.4067612492E-27    3.7001580230E-09
 4018.000000    4.9940633327E-27    7.6778797703E-09
 4019.000000    8.4285837832E-27    1.2958116189E-08
 4020.000000    8.7195201855E-27    1.3405402211E-08
 4021.000000    5.8140027214E-27    8.9384557035E-09
 4022.000000    4.2471315797E-27    6.5295458759E-09
 4023.000000    4.5909350029E-27    7.0581097270E-09
 4024.000000    2.4814727601E-24    3.8150196016E-06
 4025.000000    4.5974210716E-27    7.0680814178E-09
 4026.000000    1.0760460910E-26    1.6543147260E-08
 4027.000000    6.7456289556E-27    1.0370739145E-08
 4028.000000    1.5904993098E-26    2.4452358054E-08
 4029.000000    1.5075217300E-28    2.3176659611E-10
 4030.000000    0.0000000000E+00    0.0000000000E+00
 4031.000000    0.0000000000E+00    0.0000000000E+00
 4032.000000    0.0000000000E+00    0.0000000000E+00
 4033.000000    2.4336958064E-31    3.7415672478E-13
 4034.000000    2.5207544513E-28    3.8754113271E-10
 4035.000000    2.7275964243E-30    4.1934104581E-12
 4036.000000    1.3877812383E-30    2.1335767662E-12
 4037.000000    2.3038348900E-29    3.5419188981E-11
 4038.000000    1.0699836314E-28    1.6449942923E-10
 4039.000000    1.2839564778E-29    1.9739564379E-11
 4040.000000    6.6115090987E-30    1.0164543094E-11
 4041.000000    1.9002016681E-29    2.9213726330E-11
 4042.000000    5.4831898175E-29    8.4298634945E-11
 4043.000000    2.5710022241E-28    3.9526623214E-10
 4044.000000    2.5140492631E-27    3.8651027617E-09
 4045.000000    3.2835706087E-26    5.0481659266E-08
 4046.000000    4.6437992200E-27    7.1393832464E-09
 4047.000000    4.2753158870E-28    6.5728764684E-10
 4048.000000    9.1962085367E-29    1.4138263531E-10
 4049.000000    4.3300633257E-29    6.6570452552E-11
 4050.000000    9.3939249009E-29    1.4442232939E-10
 4051.000000    1.3867857077E-28    2.1320462360E-10
 4052.000000    9.4020399897E-29    1.4454709087E-10
 4053.000000    3.6932182867E-29    5.6779588248E-11
 4054.000000    6.9594629443E-29    1.0699487811E-10
 4055.000000    3.2880869004E-29    5.0551092796E-11
 4056.000000    0.0000000000E+00    0.0000000000E+00
 4057.000000    0.0000000000E+00    0.0000000000E+00
 4058.000000    0.0000000000E+00    0.0000000000E+00
 4059.000000    0.0000000000E+00    0.0000000000E+00
 4060.000000    0.0000000000E+00    0.0000000000E+00
 4061.000000    0.0000000000E+00    0.0000000000E+00
 4062.000000    0.0000000000E+00    0.0000000000E+00
 4063.000000    0.0000000000E+00    0.0000000000E+00
 4064.000000    0.0000000000E+00    0.0000000000E+00
 4065.000000    0.0000000000E+00    0.0000000000E+00
 4066.000000    0.0000000000E+00    0.0000000000E+00
 4067.000000    0.0000000000E+00    0.0000000000E+00
 4068.000000    0.0000000000E+00    0.0000000000E+00
 4069.000000    0.0000000000E+00    0.0000000000E+00
 4070.000000    0.0000000000E+00    0.0000000000E+00
 4071.000000    0.0000000000E+00    0.0000000000E+00
 4072.000000    0.0000000000E+00    0.0000000000E+00
 4073.000000    0.0000000000E+00    0.0000000000E+00
 4074.000000    0.0000000000E+00    0.0000000000E+00
 4075.000000    0.0000000000E+00    0.0000000000E+00
 4076.000000    0.0000000000E+00    0.0000000000E+00
 4077.000000    0.0000000000E+00    0.0000000000E+00
 4078.000000    0.0000000000E+00    0.0000000000E+00
 4079.000000    0.0000000000E+00    0.0000000000E+00
 4080.000000    0.0000000000E+00    0.0000000000E+00
 4081.000000    0.0000000000E+00    0.0000000000E+00
 4082.000000    0.0000000000E+00    0.0000000000E+00
 4083.000000    0.0000000000E+00    0.0000000000E+00
 4084.000000    0.0000000000E+00    0.0000000000E+00
 4085.000000    0.0000000000E+00    0.0000000000E+00
 4086.000000    0.0000000000E+00    0.0000000000E+00
 4087.000000    0.0000000000E+00    0.0000000000E+00
 4088.000000    0.0000000000E+00    0.0000000000E+00
 4089.000000    0.0000000000E+00    0.0000000000E+00
 4090.000000    0.0000000000E+00    0.0000000000E+00
 4091.000000    0.0000000000E+00    0.0000000000E+00
 4092.000000    0.0000000000E+00    0.0000000000E+00
 4093.000000    0.0000000000E+00    0.0000000000E+00
 4094.000000    0.0000000000E+00    0.0000000000E+00
 4095.000000    0.0000000000E+00    0.0000000000E+00
 4096.000000    0.0000000000E+00    0.0000000000E+00
 4097.000000    0.0000000000E+00    0.0000000000E+00
 4098.000000    0.0000000000E+00    0.0000000000E+00
 4099.000000    0.0000000000E+00    0.0000000000E+00
 4100.000000    0.0000000000E+00    0.0000000000E+00
 4101.000000    0.0000000000E+00    0.0000000000E+00
 4102.000000    0.0000000000E+00    0.0000000000E+00
 4103.000000    0.0000000000E+00    0.0000000000E+00
 4104.000000    0.0000000000E+00    0.0000000000E+00
 4105.000000    0.0000000000E+00    0.0000000000E+00
 4106.000000    0.0000000000E+00    0.0000000000E+00
 4107.000000    0.0000000000E+00    0.0000000000E+00
 4108.000000    0.0000000000E+00    0.0000000000E+00
 4109.000000    0.0000000000E+00    0.0000000000E+00
 4110.000000    0.0000000000E+00    0.0000000000E+00
 4111.000000    0.0000000000E+00    0.0000000000E+00
 4112.000000    0.0000000000E+00    0.0000000000E+00
 4113.000000    0.0000000000E+00    0.0000000000E+00
 4114.000000    0.0000000000E+00    0.0000000000E+00
 4115.000000    0.0000000000E+00    0.0000000000E+00
 4116.000000    0.0000000000E+00    0.0000000000E+00
 4117.000000    0.0000000000E+00    0.0000000000E+00
 4118.000000    0.0000000000E+00    0.0000000000E+00
 4119.000000    0.0000000000E+00    0.0000000000E+00
 4120.000000    0.0000000000E+00    0.0000000000E+00
 4121.000000    0.0000000000E+00    0.0000000000E+00
 4122.000000    0.0000000000E+00    0.0000000000E+00
 4123.000000    0.0000000000E+00    0.0000000000E+00
 4124.000000    0.0000000000E+00    0.0000000000E+00
 4125.000000    0.0000000000E+00    0.0000000000E+00
 4126.000000    0.0000000000E+00    0.0000000000E+00
 4127.000000    0.0000000000E+00    0.0000000000E+00
 4128.000000    0.0000000000E+00    0.0000000000E+00
 4129.000000    0.0000000000E+00    0.0000000000E+00
 4130.000000    0.0000000000E+00    0.0000000000E+00
 4131.000000    0.0000000000E+00    0.0000000000E+00
 4132.000000    0.0000000000E+00    0.0000000000E+00
 4133.000000    0.0000000000E+00    0.0000000000E+00
 4134.000000    0.0000000000E+00    0.0000000000E+00
 4135.000000    0.0000000000E+00    0.0000000000E+00
 4136.000000    0.0000000000E+00    0.0000000000E+00
 4137.000000    0.0000000000E+00    0.0000000000E+00
 4138.000000    0.0000000000E+00    0.0000000000E+00
 4139.000000    0.0000000000E+00    0.0000000000E+00
 4140.000000    0.0000000000E+00    0.0000000000E+00
 4141.000000    0.0000000000E+00    0.0000000000E+00
 4142.000000    0.0000000000E+00    0.0000000000E+00
 4143.000000    0.0000000000E+00    0.0000000000E+00
 4144.000000    0.0000000000E+00    0.0000000000E+00
 4145.000000    0.0000000000E+00    0.0000000000E+00
 4146.000000    0.0000000000E+00    0.0000000000E+00
 4147.000000    0.0000000000E+00    0.0000000000E+00
 4148.000000    0.0000000000E+00    0.0000000000E+00
 4149.000000    0.0000000000E+00    0.0000000000E+00
 4150.000000    0.0000000000E+00    0.0000000000E+00
 4151.000000    0.0000000000E+00    0.0000000000E+00
 4152.000000    0.0000000000E+00    0.0000000000E+00
 4153.000000    0.0000000000E+00    0.0000000000E+00
 4154.000000    0.0000000000E+00    0.0000000000E+00
 4155.000000    0.0000000000E+00    0.0000000000E+00
 4156.000000    0.0000000000E+00    0.0000000000E+00
 4157.000000    0.0000000000E+00    0.0000000000E+00
 4158.000000    0.0000000000E+00    0.0000000000E+00
 4159.000000    0.0000000000E+00    0.0000000000E+00
 4160.000000    0.0000000000E+00    0.0000000000E+00
 4161.000000    0.0000000000E+00    0.0000000000E+00
 4162.000000    0.0000000000E+00    0.0000000000E+00
 4163.000000    0.0000000000E+00    0.0000000000E+00
 4164.000000    0.0000000000E+00    0.0000000000E+00
 4165.000000    0.0000000000E+00    0.0000000000E+00
 4166.000000    0.0000000000E+00    0.0000000000E+00
 4167.000000    0.0000000000E+00    0.0000000000E+00
 4168.000000    0.0000000000E+00    0.0000000000E+00
 4169.000000    0.0000000000E+00    0.0000000000E+00
 4170.000000    0.0000000000E+00    0.0000000000E+00
 4171.000000    0.0000000000E+00    0.0000000000E+00
 4172.000000    0.0000000000E+00    0.0000000000E+00
 4173.000000    0.0000000000E+00    0.0000000000E+00
 4174.000000    0.0000000000E+00    0.0000000000E+00
 4175.000000    0.0000000000E+00    0.0000000000E+00
 4176.000000    0.0000000000E+00    0.0000000000E+00
 4177.000000    0.0000000000E+00    0.0000000000E+00
 4178.000000    0.0000000000E+00    0.0000000000E+00
 4179.000000    0.0000000000E+00    0.0000000000E+00
 4180.000000    0.0000000000E+00    0.0000000000E+00
 4181.000000    0.0000000000E+00    0.0000000000E+00
 4182.000000    0.0000000000E+00    0.0000000000E+00
 4183.000000    0.0000000000E+00    0.0000000000E+00
 4184.000000    0.0000000000E+00    0.0000000000E+00
 4185.000000    0.0000000000E+00    0.0000000000E+00
 4186.000000    0.0000000000E+00    0.0000000000E+00
 4187.000000    0.0000000000E+00    0.0000000000E+00
 4188.000000    0.0000000000E+00    0.0000000000E+00
 4189.000000    0.0000000000E+00    0.0000000000E+00
 4190.000000    0.0000000000E+00    0.0000000000E+00
 4191.000000    0.0000000000E+00    0.0000000000E+00
 4192.000000    0.0000000000E+00    0.0000000000E+00
 4193.000000    0.0000000000E+00    0.0000000000E+00
 4194.000000    0.0000000000E+00    0.0000000000E+00
 4195.000000    0.0000000000E+00    0.0000000000E+00
 4196.000000    0.0000000000E+00    0.0000000000E+00
 4197.000000    0.0000000000E+00    0.0000000000E+00
 4198.000000    0.0000000000E+00    0.0000000000E+00
 4199.000000    0.0000000000E+00    0.0000000000E+00
 4200.000000    0.0000000000E+00    0.0000000000E+00
 4201.000000    0.0000000000E+00    0.0000000000E+00
 4202.000000    0.0000000000E+00    0.0000000000E+00
 4203.000000    0.0000000000E+00    0.0000000000E+00
 4204.000000    0.0000000000E+00    0.0000000000E+00
 4205.000000    0.0000000000E+00    0.0000000000E+00
 4206.000000    0.0000000000E+00    0.0000000000E+00
 4207.000000    0.0000000000E+00    0.0000000000E+00
 4208.000000    0.0000000000E+00    0.0000000000E+00
 4209.000000    0.0000000000E+00    0.0000000000E+00
 4210.000000    0.0000000000E+00    0.0000000000E+00
 4211.000000    0.0000000000E+00    0.0000000000E+00
 4212.000000    0.0000000000E+00    0.0000000000E+00
 4213.000000    0.0000000000E+00    0.0000000000E+00
 4214.000000    0.0000000000E+00    0.0000000000E+00
 4215.000000    0.0000000000E+00    0.0000000000E+00
 4216.000000    0.0000000000E+00    0.0000000000E+00
 4217.000000    0.0000000000E+00    0.0000000000E+00
 4218.000000    0.0000000000E+00    0.0000000000E+00
 4219.000000    0.0000000000E+00    0.0000000000E+00
 4220.000000    0.0000000000E+00    0.0000000000E+00
 4221.000000    0.0000000000E+00    0.0000000000E+00
 4222.000000    0.0000000000E+00    0.0000000000E+00
 4223.000000    0.0000000000E+00    0.0000000000E+00
 4224.000000    0.0000000000E+00    0.0000000000E+00
 4225.000000    0.0000000000E+00    0.0000000000E+00
 4226.000000    0.0000000000E+00    0.0000000000E+00
 4227.000000    0.0000000000E+00    0.0000000000E+00
 4228.000000    0.0000000000E+00    0.0000000000E+00
 4229.000000    0.0000000000E+00    0.0000000000E+00
 4230.000000    0.0000000000E+00    0.0000000000E+00
 4231.000000    0.0000000000E+00    0.0000000000E+00
 4232.000000    0.0000000000E+00    0.0000000000E+00
 4233.000000    0.0000000000E+00    0.0000000000E+00
 4234.000000    0.0000000000E+00    0.0000000000E+00
 4235.000000    0.0000000000E+00    0.0000000000E+00
 4236.000000    0.0000000000E+00    0.0000000000E+00
 4237.000000    0.0000000000E+00    0.0000000000E+00
 4238.000000    0.0000000000E+00    0.0000000000E+00
 4239.000000    0.0000000000E+00    0.0000000000E+00
 4240.000000    0.0000000000E+00    0.0000000000E+00
 4241.000000    0.0000000000E+00    0.0000000000E+00
 4242.000000    0.0000000000E+00    0.0000000000E+00
 4243.000000    0.0000000000E+00    0.0000000000E+00
 4244.000000    0.0000000000E+00    0.0000000000E+00
